"visibility","datetime","coord.lon","coord.lat","main.temp","main.feels_like","main.temp_min","main.temp_max","main.pressure","main.humidity","main.sea_level","main.grnd_level","wind.speed","wind.deg","wind.gust","clouds.all","sys.sunrise","sys.sunset","weather.id","weather.main","weather.description","weather.icon","extraction_date_time","city_name","sys.type","sys.id","rain.1h"
10000.0,"2024-11-01 00:08:31+08:00",120.8117,14.8419,27.3,30.99,27.3,27.3,1009.0,85.0,1009.0,1010.0,2.35,185.0,3.63,100.0,"2024-11-01 05:52:23+08:00","2024-11-01 17:28:09+08:00",804.0,"Clouds","overcast clouds","04n","2024-11-01 00:08:31.552040+08:00","Malolos",2.0,2008256.0,""
10000.0,"2024-11-01 00:08:33+08:00",121.0409,14.5832,27.08,31.42,26.57,27.2,1009.0,94.0,1009.0,1008.0,1.03,0.0,"",40.0,"2024-11-01 05:51:11+08:00","2024-11-01 17:27:31+08:00",802.0,"Clouds","scattered clouds","03n","2024-11-01 00:08:33.250644+08:00","Mandaluyong City",1.0,8160.0,""
10000.0,"2024-11-01 00:08:35+08:00",123.9333,10.3333,27.98,32.52,27.98,27.98,1011.0,83.0,1011.0,997.0,2.57,250.0,"",40.0,"2024-11-01 05:35:04+08:00","2024-11-01 17:20:30+08:00",802.0,"Clouds","scattered clouds","03n","2024-11-01 00:08:35.933085+08:00","Mandaue City",1.0,8187.0,""
10000.0,"2024-11-01 00:05:38+08:00",120.9822,14.6042,27.2,31.67,26.7,27.29,1009.0,93.0,1009.0,1012.0,1.03,0.0,"",40.0,"2024-11-01 05:51:27+08:00","2024-11-01 17:27:44+08:00",802.0,"Clouds","scattered clouds","03n","2024-11-01 00:08:38.166686+08:00","Manila",2.0,2008256.0,""
10000.0,"2024-11-01 00:08:39+08:00",124.2928,7.9986,20.47,20.95,20.47,20.47,1013.0,91.0,1013.0,928.0,1.31,143.0,1.16,4.0,"2024-11-01 05:31:11+08:00","2024-11-01 17:21:30+08:00",800.0,"Clear","clear sky","01n","2024-11-01 00:08:39.285355+08:00","Marawi","","",""
10000.0,"2024-11-01 00:08:40+08:00",125.4708,9.7339,26.67,29.18,26.67,26.67,1011.0,82.0,1011.0,1001.0,1.4,131.0,1.71,36.0,"2024-11-01 05:28:17+08:00","2024-11-01 17:14:59+08:00",802.0,"Clouds","scattered clouds","03n","2024-11-01 00:08:40.650002+08:00","Mati","","",""
10000.0,"2024-11-01 00:08:42+08:00",120.9608,14.7369,27.31,31.38,27.02,27.31,1009.0,88.0,1009.0,1009.0,2.95,164.0,5.15,100.0,"2024-11-01 05:51:41+08:00","2024-11-01 17:27:40+08:00",500.0,"Rain","light rain","10n","2024-11-01 00:08:42.024598+08:00","Meycauayan",2.0,2008256.0,0.15
10000.0,"2024-11-01 00:08:44+08:00",120.9031,15.7161,24.22,25.13,24.22,24.22,1009.0,93.0,1009.0,1003.0,1.6,88.0,2.79,100.0,"2024-11-01 05:52:59+08:00","2024-11-01 17:26:50+08:00",804.0,"Clouds","overcast clouds","04n","2024-11-01 00:08:44.571988+08:00","Muñoz","","",""
10000.0,"2024-11-01 00:08:45+08:00",123.1814,13.6192,25.13,26.13,25.13,25.13,1010.0,93.0,1010.0,1003.0,2.09,143.0,5.95,100.0,"2024-11-01 05:41:35+08:00","2024-11-01 17:20:00+08:00",804.0,"Clouds","overcast clouds","04n","2024-11-01 00:08:45.778175+08:00","Naga","","",""
10000.0,"2024-11-01 00:08:48+08:00",120.95,14.6667,27.29,31.83,26.72,27.32,1009.0,92.0,1009.0,1013.0,1.03,0.0,"",40.0,"2024-11-01 05:51:39+08:00","2024-11-01 17:27:48+08:00",802.0,"Clouds","scattered clouds","03n","2024-11-01 00:08:48.073344+08:00","Navotas",2.0,2008256.0,""
10000.0,"2024-11-01 00:08:49+08:00",120.2828,14.8292,26.03,26.03,26.03,26.03,1009.0,94.0,1009.0,991.0,2.57,160.0,"",75.0,"2024-11-01 05:54:29+08:00","2024-11-01 17:30:17+08:00",803.0,"Clouds","broken clouds","04n","2024-11-01 00:08:49.379905+08:00","Olongapo",1.0,8151.0,""
10000.0,"2024-11-01 00:08:50+08:00",124.6075,11.0064,26.12,26.12,26.12,26.12,1011.0,83.0,1011.0,991.0,0.6,97.0,0.9,100.0,"2024-11-01 05:33:05+08:00","2024-11-01 17:17:05+08:00",804.0,"Clouds","overcast clouds","04n","2024-11-01 00:08:50.597709+08:00","Ormoc","","",""
10000.0,"2024-11-01 00:08:51+08:00",123.8044,8.4858,24.6,25.41,24.6,24.6,1011.0,88.0,1011.0,997.0,1.58,240.0,1.27,22.0,"2024-11-01 05:33:39+08:00","2024-11-01 17:22:57+08:00",801.0,"Clouds","few clouds","02n","2024-11-01 00:08:51.713178+08:00","Oroquieta","","",""
10000.0,"2024-11-01 00:08:53+08:00",123.8333,8.15,24.87,25.66,24.87,24.87,1012.0,86.0,1012.0,970.0,1.19,264.0,0.93,18.0,"2024-11-01 05:33:11+08:00","2024-11-01 17:23:11+08:00",801.0,"Clouds","few clouds","02n","2024-11-01 00:08:53.513875+08:00","Ozamiz City","","",""
10000.0,"2024-11-01 00:08:55+08:00",123.43700000000001,7.8257,23.88,24.65,23.88,23.88,1011.0,89.0,1011.0,992.0,1.53,331.0,1.71,34.0,"2024-11-01 05:34:26+08:00","2024-11-01 17:25:07+08:00",802.0,"Clouds","scattered clouds","03n","2024-11-01 00:08:55.219545+08:00","Pagadian","","",""
10000.0,"2024-11-01 00:08:56+08:00",121.0833,15.55,24.58,25.52,24.58,24.58,1009.0,93.0,1009.0,997.0,1.91,131.0,2.66,100.0,"2024-11-01 05:52:04+08:00","2024-11-01 17:26:18+08:00",804.0,"Clouds","overcast clouds","04n","2024-11-01 00:08:56.443651+08:00","Palayan City","","",""
10000.0,"2024-11-01 00:05:08+08:00",125.6842,7.3081,24.06,24.85,24.06,24.06,1011.0,89.0,1011.0,1013.0,1.67,308.0,1.47,4.0,"2024-11-01 05:24:54+08:00","2024-11-01 17:16:40+08:00",800.0,"Clear","clear sky","01n","2024-11-01 00:08:57.879813+08:00","Panabo",1.0,8154.0,""
10000.0,"2024-11-01 00:08:59+08:00",121.0175,14.4816,27.0,31.27,26.59,27.23,1009.0,95.0,1009.0,1007.0,1.03,0.0,"",40.0,"2024-11-01 05:51:10+08:00","2024-11-01 17:27:43+08:00",802.0,"Clouds","scattered clouds","03n","2024-11-01 00:08:59.931294+08:00","Paranaque City",2.0,2005706.0,""
10000.0,"2024-11-01 00:09:02+08:00",121.065,14.587,27.01,31.2,26.5,27.14,1009.0,94.0,1009.0,1006.0,1.03,0.0,"",40.0,"2024-11-01 05:51:06+08:00","2024-11-01 17:27:25+08:00",802.0,"Clouds","scattered clouds","03n","2024-11-01 00:09:02.363437+08:00","Pasig",1.0,8160.0,""
10000.0,"2024-11-01 00:09:04+08:00",118.7333,9.7333,27.08,29.72,27.08,27.08,1010.0,78.0,1010.0,999.0,1.25,288.0,1.22,100.0,"2024-11-01 05:55:15+08:00","2024-11-01 17:41:56+08:00",804.0,"Clouds","overcast clouds","04n","2024-11-01 00:09:04.561791+08:00","Puerto Princesa City","","",""
10000.0,"2024-11-01 00:05:02+08:00",121.0333,14.6333,27.04,31.18,26.53,27.12,1009.0,93.0,1009.0,1007.0,1.03,0.0,"",40.0,"2024-11-01 05:51:16+08:00","2024-11-01 17:27:30+08:00",802.0,"Clouds","scattered clouds","03n","2024-11-01 00:09:06.548854+08:00","Quezon City",2.0,2008256.0,""
10000.0,"2024-11-01 00:09:09+08:00",121.6201,17.1189,25.03,25.94,25.03,25.03,1008.0,90.0,1008.0,1000.0,1.31,156.0,1.52,100.0,"2024-11-01 05:51:39+08:00","2024-11-01 17:22:25+08:00",804.0,"Clouds","overcast clouds","04n","2024-11-01 00:09:09.104547+08:00","Roxas","","",""
10000.0,"2024-11-01 00:09:10+08:00",123.4242,10.9447,26.94,29.52,26.94,26.94,1010.0,79.0,1010.0,1003.0,1.04,290.0,1.9,100.0,"2024-11-01 05:37:45+08:00","2024-11-01 17:21:53+08:00",804.0,"Clouds","overcast clouds","04n","2024-11-01 00:09:10.680953+08:00","Sagay","","",""
10000.0,"2024-11-01 00:09:12+08:00",120.5431,14.7678,26.05,26.05,26.05,26.05,1009.0,89.0,1009.0,995.0,1.06,229.0,1.46,100.0,"2024-11-01 05:53:23+08:00","2024-11-01 17:29:19+08:00",500.0,"Rain","light rain","10n","2024-11-01 00:09:12.269621+08:00","Samal",1.0,8151.0,0.19
10000.0,"2024-11-01 00:09:13+08:00",120.8931,15.5448,24.52,25.46,24.52,24.52,1009.0,93.0,1009.0,1009.0,2.29,133.0,3.64,100.0,"2024-11-01 05:52:50+08:00","2024-11-01 17:27:04+08:00",804.0,"Clouds","overcast clouds","04n","2024-11-01 00:09:13.463939+08:00","San Carlos","","",""
10000.0,"2024-11-01 00:07:10+08:00",120.3166,16.6159,27.09,30.14,27.09,27.09,1008.0,82.0,1008.0,1002.0,5.81,177.0,6.58,100.0,"2024-11-01 05:56:19+08:00","2024-11-01 17:28:11+08:00",804.0,"Clouds","overcast clouds","04n","2024-11-01 00:09:15.971668+08:00","San Fernando","","",""
10000.0,"2024-11-01 00:09:17+08:00",121.8712,17.8927,24.9,25.95,24.9,24.9,1008.0,96.0,1008.0,979.0,0.81,98.0,0.71,100.0,"2024-11-01 05:51:31+08:00","2024-11-01 17:20:33+08:00",804.0,"Clouds","overcast clouds","04n","2024-11-01 00:09:17.805044+08:00","San Jose","","",""
10000.0,"2024-11-01 00:09:20+08:00",121.0453,14.8139,27.01,30.55,27.01,27.01,1009.0,88.0,1009.0,1001.0,2.57,152.0,4.44,100.0,"2024-11-01 05:51:25+08:00","2024-11-01 17:27:15+08:00",501.0,"Rain","moderate rain","10n","2024-11-01 00:09:20.275576+08:00","San Jose del Monte",2.0,2008256.0,1.3
10000.0,"2024-11-01 00:09:21+08:00",120.4583,17.7422,25.3,26.31,25.3,25.3,1009.0,93.0,1009.0,993.0,3.37,180.0,4.63,94.0,"2024-11-01 05:57:00+08:00","2024-11-01 17:26:22+08:00",804.0,"Clouds","overcast clouds","04n","2024-11-01 00:09:21.445941+08:00","San Juan","","",""
10000.0,"2024-11-01 00:09:23+08:00",120.6197,14.9696,25.87,26.89,25.87,25.87,1009.0,91.0,1009.0,998.0,1.47,224.0,1.74,100.0,"2024-11-01 05:53:18+08:00","2024-11-01 17:28:47+08:00",804.0,"Clouds","overcast clouds","04n","2024-11-01 00:09:23.119563+08:00","San Pablo",1.0,8152.0,""
10000.0,"2024-11-01 00:09:24+08:00",121.8833,17.2,25.31,26.27,25.31,25.31,1008.0,91.0,1008.0,985.0,1.91,131.0,2.45,100.0,"2024-11-01 05:50:42+08:00","2024-11-01 17:21:16+08:00",804.0,"Clouds","overcast clouds","04n","2024-11-01 00:09:24.919747+08:00","San Pedro","","",""
10000.0,"2024-11-01 00:09:26+08:00",120.9378,15.4238,24.55,25.49,24.55,24.55,1009.0,93.0,1009.0,1009.0,2.55,145.0,3.38,100.0,"2024-11-01 05:52:31+08:00","2024-11-01 17:27:01+08:00",804.0,"Clouds","overcast clouds","04n","2024-11-01 00:09:26.682188+08:00","Santa Rosa","","",""
10000.0,"2024-11-01 00:09:28+08:00",120.4449,17.2939,24.83,25.77,24.83,24.83,1008.0,92.0,1008.0,1003.0,1.8,135.0,4.08,100.0,"2024-11-01 05:56:33+08:00","2024-11-01 17:26:55+08:00",804.0,"Clouds","overcast clouds","04n","2024-11-01 00:09:28.293321+08:00","Santiago","","",""
10000.0,"2024-11-01 00:09:30+08:00",121.7645,17.3997,25.19,26.11,25.19,25.19,1008.0,90.0,1008.0,997.0,1.73,159.0,2.19,100.0,"2024-11-01 05:51:23+08:00","2024-11-01 17:21:32+08:00",804.0,"Clouds","overcast clouds","04n","2024-11-01 00:09:30.194927+08:00","Santo Tomas","","",""
10000.0,"2024-11-01 00:09:31+08:00",122.9667,10.8,26.26,26.26,26.26,26.26,1011.0,87.0,1011.0,1005.0,3.56,187.0,5.53,100.0,"2024-11-01 05:39:26+08:00","2024-11-01 17:23:52+08:00",804.0,"Clouds","overcast clouds","04n","2024-11-01 00:09:31.284348+08:00","Silay City","","",""
10000.0,"2024-11-01 00:09:33+08:00",122.4042,9.7519,26.69,29.46,26.69,26.69,1011.0,85.0,1011.0,998.0,1.45,168.0,1.87,100.0,"2024-11-01 05:40:35+08:00","2024-11-01 17:27:14+08:00",804.0,"Clouds","overcast clouds","04n","2024-11-01 00:09:33.101973+08:00","Sipalay","","",""
10000.0,"2024-11-01 00:09:34+08:00",125.5,9.75,26.78,29.34,26.78,26.78,1011.0,81.0,1011.0,1002.0,1.59,128.0,2.06,34.0,"2024-11-01 05:28:11+08:00","2024-11-01 17:14:51+08:00",802.0,"Clouds","scattered clouds","03n","2024-11-01 00:09:34.231712+08:00","Surigao City","","",""
10000.0,"2024-11-01 00:09:36+08:00",123.7336,13.3586,27.07,30.09,27.07,27.07,1010.0,82.0,1010.0,1000.0,2.07,219.0,3.39,100.0,"2024-11-01 05:39:05+08:00","2024-11-01 17:18:04+08:00",804.0,"Clouds","overcast clouds","04n","2024-11-01 00:09:36.415330+08:00","Tabaco","","",""
10000.0,"2024-11-01 00:09:38+08:00",121.4443,17.4189,24.41,25.2,24.41,24.41,1008.0,88.0,1008.0,966.0,0.97,328.0,0.81,100.0,"2024-11-01 05:52:42+08:00","2024-11-01 17:22:47+08:00",804.0,"Clouds","overcast clouds","04n","2024-11-01 00:09:38.739182+08:00","Tabuk","","",""
10000.0,"2024-11-01 00:09:41+08:00",125.0,11.25,26.28,26.28,26.28,26.28,1011.0,89.0,1011.0,1008.0,2.06,126.0,3.56,92.0,"2024-11-01 05:31:46+08:00","2024-11-01 17:15:16+08:00",804.0,"Clouds","overcast clouds","04n","2024-11-01 00:09:41.126115+08:00","Tacloban City","","",""
10000.0,"2024-11-01 00:09:43+08:00",124.6764,6.6925,24.06,24.9,24.06,24.06,1011.0,91.0,1011.0,1002.0,1.23,173.0,1.38,59.0,"2024-11-01 05:28:17+08:00","2024-11-01 17:21:20+08:00",803.0,"Clouds","broken clouds","04n","2024-11-01 00:09:43.551348+08:00","Tacurong","","",""
10000.0,"2024-11-01 00:09:45+08:00",120.9337,14.1059,20.45,21.11,20.45,20.45,1010.0,98.0,1010.0,981.0,0.55,194.0,0.28,100.0,"2024-11-01 05:51:06+08:00","2024-11-01 17:28:28+08:00",500.0,"Rain","light rain","10n","2024-11-01 00:09:45.737672+08:00","Tagaytay City","","",0.18
10000.0,"2024-11-01 00:08:43+08:00",121.0792,14.5243,27.14,31.73,26.7,27.33,1009.0,95.0,1009.0,1007.0,1.03,0.0,"",40.0,"2024-11-01 05:50:58+08:00","2024-11-01 17:27:26+08:00",802.0,"Clouds","scattered clouds","03n","2024-11-01 00:09:48.301292+08:00","Taguig",2.0,2083945.0,""
10000.0,"2024-11-01 00:09:50+08:00",122.9226,14.1343,25.74,26.8,25.74,25.74,1010.0,93.0,1010.0,995.0,2.92,181.0,7.53,100.0,"2024-11-01 05:43:10+08:00","2024-11-01 17:20:29+08:00",804.0,"Clouds","overcast clouds","04n","2024-11-01 00:09:50.834790+08:00","Talisay","","",""
10000.0,"2024-11-01 00:09:52+08:00",121.1498,14.0863,23.54,24.46,23.54,23.54,1010.0,96.0,1010.0,988.0,0.97,172.0,0.92,100.0,"2024-11-01 05:50:13+08:00","2024-11-01 17:27:37+08:00",804.0,"Clouds","overcast clouds","04n","2024-11-01 00:09:52.333132+08:00","Tanauan","","",""
10000.0,"2024-11-01 00:09:54+08:00",126.1986,9.0783,24.84,25.76,24.84,24.84,1011.0,91.0,1011.0,1005.0,2.31,235.0,2.04,83.0,"2024-11-01 05:24:41+08:00","2024-11-01 17:12:45+08:00",803.0,"Clouds","broken clouds","04n","2024-11-01 00:09:54.224795+08:00","Tandag","","",""
10000.0,"2024-11-01 00:09:56+08:00",122.9306,10.6339,26.29,26.29,26.29,26.29,1011.0,87.0,1011.0,1006.0,2.72,182.0,4.4,100.0,"2024-11-01 05:39:24+08:00","2024-11-01 17:24:11+08:00",804.0,"Clouds","overcast clouds","04n","2024-11-01 00:09:56.169234+08:00","Tangub","","",""
10000.0,"2024-11-01 00:09:57+08:00",123.1583,9.5153,26.76,29.3,26.76,26.76,1011.0,81.0,1011.0,993.0,1.78,257.0,1.93,91.0,"2024-11-01 05:37:19+08:00","2024-11-01 17:24:27+08:00",804.0,"Clouds","overcast clouds","04n","2024-11-01 00:09:58.007981+08:00","Tanjay","","",""
10000.0,"2024-11-01 00:09:59+08:00",120.5986,15.4889,24.28,25.22,24.28,24.28,1009.0,94.0,1009.0,1009.0,1.49,122.0,2.05,100.0,"2024-11-01 05:53:57+08:00","2024-11-01 17:28:18+08:00",804.0,"Clouds","overcast clouds","04n","2024-11-01 00:09:59.558345+08:00","Tarlac City","","",""
10000.0,"2024-11-01 00:10:01+08:00",121.5911,14.0289,22.94,23.82,22.94,22.94,1010.0,97.0,1010.0,977.0,0.37,161.0,0.32,100.0,"2024-11-01 05:48:23+08:00","2024-11-01 17:25:55+08:00",804.0,"Clouds","overcast clouds","04n","2024-11-01 00:10:01.059044+08:00","Tayabas","","",""
10000.0,"2024-11-01 00:10:02+08:00",123.6333,10.3833,26.95,29.72,26.95,26.95,1011.0,81.0,1011.0,1000.0,0.75,145.0,0.81,99.0,"2024-11-01 05:36:19+08:00","2024-11-01 17:21:39+08:00",804.0,"Clouds","overcast clouds","04n","2024-11-01 00:10:02.768053+08:00","Toledo City","","",""
10000.0,"2024-11-01 00:10:04+08:00",121.7269,17.6131,25.26,26.14,25.26,25.26,1007.0,88.0,1007.0,1011.0,0.26,159.0,0.54,100.0,"2024-11-01 05:51:47+08:00","2024-11-01 17:21:26+08:00",804.0,"Clouds","overcast clouds","04n","2024-11-01 00:10:04.351924+08:00","Tuguegarao","","",""
10000.0,"2024-11-01 00:10:06+08:00",120.5711,15.9761,24.86,25.8,24.86,24.86,1009.0,92.0,1009.0,1006.0,3.1,113.0,6.22,100.0,"2024-11-01 05:54:35+08:00","2024-11-01 17:27:53+08:00",804.0,"Clouds","overcast clouds","04n","2024-11-01 00:10:06.118772+08:00","Urdaneta","","",""
10000.0,"2024-11-01 00:10:07+08:00",124.5725,11.1089,25.39,26.2,25.39,25.39,1011.0,85.0,1011.0,996.0,0.65,107.0,0.89,100.0,"2024-11-01 05:33:20+08:00","2024-11-01 17:17:07+08:00",804.0,"Clouds","overcast clouds","04n","2024-11-01 00:10:07.443086+08:00","Valencia","","",""
10000.0,"2024-11-01 00:10:08+08:00",120.9667,14.7,27.26,31.24,26.69,27.28,1009.0,88.0,1009.0,1010.0,3.05,165.0,5.22,100.0,"2024-11-01 05:51:37+08:00","2024-11-01 17:27:41+08:00",804.0,"Clouds","overcast clouds","04n","2024-11-01 00:10:08.644016+08:00","Valenzuela",2.0,2008256.0,""
10000.0,"2024-11-01 00:10:10+08:00",123.0778,10.9,26.78,29.42,26.78,26.78,1011.0,82.0,1011.0,1000.0,4.57,201.0,5.99,100.0,"2024-11-01 05:39:06+08:00","2024-11-01 17:23:19+08:00",804.0,"Clouds","overcast clouds","04n","2024-11-01 00:10:10.213231+08:00","Victorias","","",""
10000.0,"2024-11-01 00:10:11+08:00",120.3869,17.5747,26.2,26.2,26.2,26.2,1008.0,88.0,1008.0,1001.0,5.18,204.0,6.52,93.0,"2024-11-01 05:57:06+08:00","2024-11-01 17:26:50+08:00",804.0,"Clouds","overcast clouds","04n","2024-11-01 00:10:11.362453+08:00","Vigan","","",""
10000.0,"2024-11-01 00:10:12+08:00",122.0696,6.9135,26.04,26.04,26.04,26.04,1011.0,84.0,1011.0,987.0,1.02,350.0,1.03,95.0,"2024-11-01 05:38:57+08:00","2024-11-01 17:31:32+08:00",804.0,"Clouds","overcast clouds","04n","2024-11-01 00:10:12.675457+08:00","Zamboanga City","","",""
10000.0,"2024-11-01 03:06:00+08:00",119.9811,16.1561,25.44,26.47,25.44,25.44,1007.0,93.0,1007.0,1001.0,3.21,153.0,4.42,87.0,"2024-11-01 05:57:09+08:00","2024-11-01 17:30:02+08:00",804.0,"Clouds","overcast clouds","04n","2024-11-01 03:06:00.552214+08:00","Alaminos","","",""
5000.0,"2024-11-01 03:06:02+08:00",120.5833,15.15,25.25,26.29,25.25,25.25,1008.0,94.0,1008.0,990.0,2.06,180.0,"",100.0,"2024-11-01 05:53:38+08:00","2024-11-01 17:28:44+08:00",804.0,"Clouds","overcast clouds","04n","2024-11-01 03:06:02.598004+08:00","Angeles City",1.0,8152.0,""
10000.0,"2024-11-01 03:06:04+08:00",121.19,15.6181,23.78,24.72,23.78,23.78,1009.0,96.0,1009.0,969.0,1.49,71.0,1.26,41.0,"2024-11-01 05:51:43+08:00","2024-11-01 17:25:48+08:00",802.0,"Clouds","scattered clouds","03n","2024-11-01 03:06:04.882830+08:00","Antipolo","","",""
10000.0,"2024-11-01 03:06:05+08:00",123.5085,12.2285,25.39,26.31,25.39,25.39,1009.0,89.0,1009.0,1000.0,2.14,154.0,3.38,23.0,"2024-11-01 05:38:47+08:00","2024-11-01 17:20:11+08:00",801.0,"Clouds","few clouds","02n","2024-11-01 03:06:06.006224+08:00","Bacolod","","",""
10000.0,"2024-11-01 03:06:07+08:00",120.929,14.459000000000001,26.93,31.16,26.69,27.3,1008.0,96.0,1008.0,1005.0,1.03,90.0,"",40.0,"2024-11-01 05:51:30+08:00","2024-11-01 17:28:06+08:00",802.0,"Clouds","scattered clouds","03n","2024-11-01 03:06:07.703115+08:00","Bacoor",2.0,2005706.0,""
10000.0,"2024-11-01 03:06:10+08:00",122.8333,10.5333,26.01,26.01,26.01,26.01,1009.0,87.0,1009.0,1006.0,2.71,172.0,3.42,45.0,"2024-11-01 05:39:41+08:00","2024-11-01 17:24:41+08:00",802.0,"Clouds","scattered clouds","03n","2024-11-01 03:06:10.292009+08:00","Bago City","","",""
10000.0,"2024-11-01 03:06:11+08:00",120.5931,16.4164,16.41,16.56,16.41,16.41,1010.0,94.0,1010.0,920.0,1.88,72.0,1.39,76.0,"2024-11-01 05:54:59+08:00","2024-11-01 17:27:18+08:00",803.0,"Clouds","broken clouds","04n","2024-11-01 03:06:11.754960+08:00","Baguio","","",""
10000.0,"2024-11-01 03:06:13+08:00",123.1228,9.5911,26.13,26.13,26.13,26.13,1010.0,84.0,1010.0,991.0,1.54,237.0,1.66,35.0,"2024-11-01 05:37:32+08:00","2024-11-01 17:24:31+08:00",802.0,"Clouds","scattered clouds","03n","2024-11-01 03:06:13.422599+08:00","Bais","","",""
10000.0,"2024-11-01 03:06:15+08:00",120.5361,14.6761,26.12,26.12,26.12,26.12,1008.0,89.0,1008.0,991.0,1.14,234.0,1.6,100.0,"2024-11-01 05:53:19+08:00","2024-11-01 17:29:26+08:00",804.0,"Clouds","overcast clouds","04n","2024-11-01 03:06:15.489612+08:00","Balanga","","",""
10000.0,"2024-11-01 03:06:17+08:00",120.5649,18.0554,25.88,26.85,25.88,25.88,1007.0,89.0,1007.0,997.0,2.06,160.0,"",20.0,"2024-11-01 05:56:56+08:00","2024-11-01 17:25:35+08:00",801.0,"Clouds","few clouds","02n","2024-11-01 03:06:17.218748+08:00","Batac City",1.0,8159.0,""
10000.0,"2024-11-01 03:06:18+08:00",121.05,13.75,25.88,26.9,25.88,25.88,1008.0,91.0,1008.0,1000.0,2.87,100.0,3.55,99.0,"2024-11-01 05:50:15+08:00","2024-11-01 17:28:23+08:00",804.0,"Clouds","overcast clouds","04n","2024-11-01 03:06:18.990704+08:00","Batangas City","","",""
10000.0,"2024-11-01 03:06:21+08:00",122.8011,9.3636,25.61,26.5,25.61,25.61,1010.0,87.0,1010.0,992.0,0.81,30.0,0.73,9.0,"2024-11-01 05:38:35+08:00","2024-11-01 17:26:03+08:00",800.0,"Clear","clear sky","01n","2024-11-01 03:06:21.489623+08:00","Bayawan","","",""
10000.0,"2024-11-01 03:06:23+08:00",123.7135,13.4083,26.71,29.34,26.71,26.71,1009.0,83.0,1009.0,999.0,2.91,205.0,3.79,100.0,"2024-11-01 05:39:13+08:00","2024-11-01 17:18:06+08:00",804.0,"Clouds","overcast clouds","04n","2024-11-01 03:06:23.524604+08:00","Baybay","","",""
10000.0,"2024-11-01 03:06:24+08:00",125.7675,8.7561,22.8,23.69,22.8,22.8,1010.0,98.0,1010.0,989.0,0.79,26.0,0.7,100.0,"2024-11-01 05:26:05+08:00","2024-11-01 17:14:49+08:00",804.0,"Clouds","overcast clouds","04n","2024-11-01 03:06:24.896853+08:00","Bayugan","","",""
10000.0,"2024-11-01 03:06:27+08:00",125.0336,11.0725,26.17,26.17,26.17,26.17,1010.0,87.0,1010.0,1007.0,0.94,175.0,1.92,50.0,"2024-11-01 05:31:27+08:00","2024-11-01 17:15:19+08:00",802.0,"Clouds","scattered clouds","03n","2024-11-01 03:06:27.448640+08:00","Bislig","","",""
10000.0,"2024-11-01 03:06:29+08:00",121.0807,14.3427,26.69,30.38,26.68,27.02,1008.0,96.0,1008.0,996.0,1.03,90.0,"",40.0,"2024-11-01 05:50:46+08:00","2024-11-01 17:27:37+08:00",802.0,"Clouds","scattered clouds","03n","2024-11-01 03:06:29.596308+08:00","Biñan",2.0,2084056.0,""
10000.0,"2024-11-01 03:06:31+08:00",124.0055,11.0517,25.9,26.79,25.9,25.9,1009.0,86.0,1009.0,1005.0,1.79,176.0,2.29,3.0,"2024-11-01 05:35:32+08:00","2024-11-01 17:19:27+08:00",800.0,"Clear","clear sky","01n","2024-11-01 03:06:31.897839+08:00","Bogo","","",""
10000.0,"2024-11-01 03:06:33+08:00",125.4319,11.6081,24.57,25.51,24.57,24.57,1010.0,93.0,1010.0,991.0,1.31,203.0,1.76,0.0,"2024-11-01 05:30:25+08:00","2024-11-01 17:13:09+08:00",800.0,"Clear","clear sky","01n","2024-11-01 03:06:33.653967+08:00","Borongan","","",""
10000.0,"2024-11-01 03:06:35+08:00",125.5436,8.9492,24.04,24.9,24.04,24.04,1010.0,92.0,1010.0,996.0,1.2,132.0,2.0,100.0,"2024-11-01 05:27:10+08:00","2024-11-01 17:15:31+08:00",804.0,"Clouds","overcast clouds","04n","2024-11-01 03:06:35.342542+08:00","Butuan","","",""
10000.0,"2024-11-01 03:06:38+08:00",125.5344,9.1236,24.62,25.44,24.62,24.62,1010.0,88.0,1010.0,987.0,1.84,119.0,2.29,100.0,"2024-11-01 05:27:24+08:00","2024-11-01 17:15:22+08:00",804.0,"Clouds","overcast clouds","04n","2024-11-01 03:06:38.281031+08:00","Cabadbaran","","",""
10000.0,"2024-11-01 03:06:39+08:00",120.9667,15.4833,24.44,25.37,24.44,24.44,1008.0,93.0,1008.0,1006.0,2.19,127.0,2.58,96.0,"2024-11-01 05:52:28+08:00","2024-11-01 17:26:50+08:00",804.0,"Clouds","overcast clouds","04n","2024-11-01 03:06:39.905663+08:00","Cabanatuan City","","",""
10000.0,"2024-11-01 03:06:41+08:00",121.1262,14.2726,26.63,26.63,26.62,26.69,1008.0,98.0,1008.0,1000.0,2.56,144.0,3.08,100.0,"2024-11-01 05:50:31+08:00","2024-11-01 17:27:31+08:00",804.0,"Clouds","overcast clouds","04n","2024-11-01 03:06:42.319319+08:00","Cabuyao",2.0,2084056.0,""
10000.0,"2024-11-01 03:06:44+08:00",123.2856,10.9506,26.11,26.11,26.11,26.11,1009.0,77.0,1009.0,997.0,2.01,191.0,2.18,6.0,"2024-11-01 05:38:19+08:00","2024-11-01 17:22:26+08:00",800.0,"Clear","clear sky","01n","2024-11-01 03:06:44.597360+08:00","Cadiz","","",""
